(0.0, 0.001)	genus	FN	206815
(0.0, 0.001)	genus	TP	726523
(0.0, 0.001)	family	FN	205416
(0.0, 0.001)	family	TP	727781
(0.0, 0.001)	family	FP	141
(0.0, 0.001)	order	FN	143641
(0.0, 0.001)	order	TP	789555
(0.0, 0.001)	order	FP	142
(0.0, 0.001)	class	FN	139626
(0.0, 0.001)	class	TP	793492
(0.0, 0.001)	class	FP	220
(0.0, 0.001)	phylum	TP	927706
(0.0, 0.001)	phylum	FN	5490
(0.0, 0.001)	phylum	FP	142
(0.0, 0.001)	superkingdom	TP	933336
(0.0, 0.001)	superkingdom	FP	2
(0.02, 0.06)	species	FP	306793
(0.02, 0.06)	species	TN	176122
(0.02, 0.06)	species	TP	232737
(0.02, 0.06)	species	FN	84352
(0.02, 0.06)	genus	TP	394941
(0.02, 0.06)	genus	FN	81705
(0.02, 0.06)	genus	FP	239708
(0.02, 0.06)	genus	TN	83650
(0.02, 0.06)	family	TP	466568
(0.02, 0.06)	family	FN	111797
(0.02, 0.06)	family	FP	196051
(0.02, 0.06)	family	TN	25588
(0.02, 0.06)	order	TP	533562
(0.02, 0.06)	order	FN	57505
(0.02, 0.06)	order	FP	183839
(0.02, 0.06)	order	TN	25098
(0.02, 0.06)	class	TP	567263
(0.02, 0.06)	class	FN	78480
(0.02, 0.06)	class	FP	154261
(0.02, 0.06)	phylum	TP	640102
(0.02, 0.06)	phylum	FN	73548
(0.02, 0.06)	phylum	FP	86354
(0.02, 0.06)	superkingdom	TP	734977
(0.02, 0.06)	superkingdom	FN	63938
(0.02, 0.06)	superkingdom	FP	1089
(0.001, 0.02)	species	TP	376682
(0.001, 0.02)	species	FN	82093
(0.001, 0.02)	species	FP	252630
(0.001, 0.02)	species	TN	21932
(0.001, 0.02)	genus	TP	558029
(0.001, 0.02)	genus	FN	100881
(0.001, 0.02)	genus	FP	74427
(0.001, 0.02)	family	TP	693164
(0.001, 0.02)	family	FN	31150
(0.001, 0.02)	family	FP	9023
(0.001, 0.02)	order	TP	698855
(0.001, 0.02)	order	FN	26497
(0.001, 0.02)	order	FP	7985
(0.001, 0.02)	class	TP	709606
(0.001, 0.02)	class	FN	17285
(0.001, 0.02)	class	FP	6446
(0.001, 0.02)	phylum	TP	711511
(0.001, 0.02)	phylum	FN	16048
(0.001, 0.02)	phylum	FP	5778
(0.001, 0.02)	superkingdom	TP	719323
(0.001, 0.02)	superkingdom	FN	13804
(0.001, 0.02)	superkingdom	FP	210
(0.12, 0.16)	species	FP	399195
(0.12, 0.16)	species	TN	400809
(0.12, 0.16)	genus	FP	309210
(0.12, 0.16)	genus	FN	219289
(0.12, 0.16)	genus	TP	165496
(0.12, 0.16)	genus	TN	106009
(0.12, 0.16)	family	FP	286407
(0.12, 0.16)	family	FN	296857
(0.12, 0.16)	family	TP	216740
(0.12, 0.16)	order	FP	239352
(0.12, 0.16)	order	FN	276225
(0.12, 0.16)	order	TP	284427
(0.12, 0.16)	class	FP	233012
(0.12, 0.16)	class	FN	254227
(0.12, 0.16)	class	TP	312765
(0.12, 0.16)	phylum	FP	98236
(0.12, 0.16)	phylum	FN	224002
(0.12, 0.16)	phylum	TP	477766
(0.12, 0.16)	superkingdom	TP	601709
(0.12, 0.16)	superkingdom	FN	196330
(0.12, 0.16)	superkingdom	FP	1965
