,Taxonomic_Rank,Distance_to_closest,Precision,Recall,F1,Method
646,genus,0.282127,0.03588011804187371,0.0013202242826025154,0.0025460557545243204,CLARK
647,order,0.282127,0.6015196259961181,0.021681907395937203,0.04185446555104744,CLARK
648,phylum,0.282127,0.837484167000911,0.02993271174226295,0.057798928702484,CLARK
649,species,0.282127,0.0,0.0,0.0,CLARK
650,superkingdom,0.282127,0.9962009244567288,0.0354046025930264,0.06837837723141386,CLARK
651,class,0.12325,0.9074054332366485,0.12942642631547668,0.2265383893620898,CLARK
652,family,0.12325,0.8811933927744343,0.12615938489654635,0.22071654595844795,CLARK
653,genus,0.12325,0.7485348953132287,0.10924160665102685,0.19065619337941678,CLARK
654,order,0.12325,0.9074054332366485,0.12942642631547668,0.2265383893620898,CLARK
655,phylum,0.12325,0.9696323910819048,0.1370853544429084,0.24020794734436796,CLARK
656,species,0.12325,0.0,0.0,0.0,CLARK
657,superkingdom,0.12325,0.9992541278644069,0.14068406838573597,0.24664127110624837,CLARK
658,class,0.00391718,0.9991816060593286,0.9713873958970505,0.9850834880252001,CLARK
659,family,0.00391718,0.9903954539012066,0.9711408886409053,0.9806686697608641,CLARK
660,genus,0.00391718,0.9903954539012066,0.9711408886409053,0.9806686697608641,CLARK
661,order,0.00391718,0.9904881022543678,0.9711435101707554,0.9807154235645511,CLARK
662,phylum,0.00391718,0.9991816060593286,0.9713873958970505,0.9850834880252001,CLARK
663,species,0.00391718,0.9903954539012066,0.9711408886409053,0.9806686697608641,CLARK
664,superkingdom,0.00391718,0.9999999998455861,0.9714101428035744,0.985492763960716,CLARK
665,class,0.217816,0.0,0.0,0.0,CLARK
666,family,0.217816,0.0,0.0,0.0,CLARK
667,genus,0.217816,0.0,0.0,0.0,CLARK
668,order,0.217816,0.0,0.0,0.0,CLARK
669,phylum,0.217816,0.0,0.0,0.0,CLARK
670,species,0.217816,0.0,0.0,0.0,CLARK
671,superkingdom,0.217816,0.9875259772606447,0.014252494184344386,0.028099161946822673,CLARK
672,class,0.124642,0.9640252066868331,0.29462254704215485,0.45131182160590727,CLARK
673,family,0.124642,0.9061678157563798,0.2819254044272685,0.43004971890675114,CLARK
674,genus,0.124642,0.8368977319322692,0.2661091826654924,0.40381279465748715,CLARK
675,order,0.124642,0.9633305210324367,0.2944727581157516,0.4510599469861135,CLARK
676,phylum,0.124642,0.9943928938647383,0.30110887395181224,0.46224284792400955,CLARK
677,species,0.124642,0.0,0.0,0.0,CLARK
678,superkingdom,0.124642,0.9999999995037959,0.30229348848721355,0.464244304226729,CLARK
679,class,0.0348573,0.9912646486103844,0.8333207414766594,0.9054515828193546,CLARK
680,family,0.0348573,0.972391976243369,0.8306336459089169,0.8959351468779659,CLARK
681,genus,0.0348573,0.0563843554431691,0.22141445495382944,0.08987700073681432,CLARK
682,order,0.0348573,0.9879754114264189,0.8328585713456682,0.9038048261911413,CLARK
683,phylum,0.0348573,0.9929182541892086,0.8335521251741204,0.9062775929649928,CLARK
684,species,0.0348573,0.0,0.0,0.0,CLARK
685,superkingdom,0.0348573,0.9999820258465774,0.834533345208272,0.9097921002837285,CLARK
686,class,0.162793,0.8339785906764323,0.05553701961607312,0.10413794681988207,CLARK
687,family,0.162793,0.7399225672058243,0.049584128187778076,0.09293892234431585,CLARK
688,genus,0.162793,0.7383283973164919,0.04948258493093766,0.09274796800388367,CLARK
689,order,0.162793,0.827374172563484,0.05512145533157513,0.1033558700452393,CLARK
690,phylum,0.162793,0.8963789549160125,0.059445417740070464,0.11149551209446357,CLARK
691,species,0.162793,0.0,0.0,0.0,CLARK
692,superkingdom,0.162793,0.9977226121664254,0.06572453004699813,0.12332391630831056,CLARK
693,class,0.116416,0.8054704708444997,0.2377432708554343,0.36712198287204717,CLARK
694,family,0.116416,0.44387124485793367,0.14666714014228716,0.22047753487526914,CLARK
695,genus,0.116416,0.36208286293616915,0.12296517991770108,0.1835804396690547,CLARK
696,order,0.116416,0.5092697079320384,0.16471712867563792,0.24891939978310199,CLARK
697,phylum,0.116416,0.9700682460260798,0.2730600513881319,0.42615835367771054,CLARK
698,species,0.116416,0.0,0.0,0.0,CLARK
699,superkingdom,0.116416,0.9996775748295569,0.27906872079940764,0.43632824013948807,CLARK
700,class,0.176243,0.7487437162413828,0.036194148809541325,0.06904953231280259,CLARK
701,family,0.176243,0.008479899470854587,0.0004251299007360841,0.0008087598301772385,CLARK
702,genus,0.176243,0.008479899470854587,0.0004251299007360841,0.0008087598301772385,CLARK
703,order,0.176243,0.014447236135530036,0.0007240787670632186,0.0013781331848532886,CLARK
704,phylum,0.176243,0.7487437162413828,0.036194148809541325,0.06904953231280259,CLARK
705,species,0.176243,0.0,0.0,0.0,CLARK
706,superkingdom,0.176243,0.9968592933515725,0.047616904444001844,0.09089129912069414,CLARK
707,class,0.253496,0.26791443706997625,0.007672516768098178,0.01491727671302725,CLARK
708,family,0.253496,0.09144384977837514,0.0026320650162184357,0.005116305846107915,CLARK
709,genus,0.253496,0.09144384977837514,0.0026320650162184357,0.005116305846107915,CLARK
710,order,0.253496,0.26310160287111445,0.007535725771946924,0.014651255117401887,CLARK
711,phylum,0.253496,0.31229946357059113,0.00893225860587445,0.01736723083283701,CLARK
712,species,0.253496,0.0,0.0,0.0,CLARK
713,superkingdom,0.253496,0.9930481230318282,0.027860293451576753,0.05419945741502636,CLARK
714,class,0.215883,0.20906200151779014,0.00400475088256719,0.007858588284812146,CLARK
715,family,0.215883,0.016693163619291226,0.0003209536909183931,0.0006294285194455336,CLARK
716,genus,0.215883,0.016693163619291226,0.0003209536909183931,0.0006294285194455336,CLARK
717,order,0.215883,0.17170111151270978,0.0032914285709270204,0.006458671329259199,CLARK
718,phylum,0.215883,0.6645468945584507,0.012619820361896019,0.0247689037339979,CLARK
719,species,0.215883,0.0,0.0,0.0,CLARK
720,superkingdom,0.215883,0.9491255886397012,0.017927120397290344,0.0351892148062182,CLARK
721,class,0.244508,0.0,0.0,0.0,CLARK
722,family,0.244508,0.0,0.0,0.0,CLARK
723,genus,0.244508,0.0,0.0,0.0,CLARK
724,order,0.244508,0.0,0.0,0.0,CLARK
725,phylum,0.244508,0.16407982079734124,0.002245384066535375,0.004429876592388659,CLARK
726,species,0.244508,0.0,0.0,0.0,CLARK
727,superkingdom,0.244508,0.9988913414757058,0.013515135149324222,0.026669165884256944,CLARK
728,class,0.2478,0.3587912068198285,0.009969465647332906,0.019399355089843376,CLARK
729,family,0.2478,0.020329670217968845,0.0005702484432879833,0.001108848196127607,CLARK
730,genus,0.2478,0.0,0.0,0.0,CLARK
731,order,0.2478,0.2587912073692791,0.007210876020819548,0.014030274774258868,CLARK
732,phylum,0.2478,0.759340655168458,0.020866991798023978,0.040617269514251514,CLARK
733,species,0.2478,0.0,0.0,0.0,CLARK
734,superkingdom,0.2478,0.9978021923197682,0.027241498278319082,0.05303454239225718,CLARK
735,class,0.287825,0.0,0.0,0.0,CLARK
736,family,0.287825,0.0,0.0,0.0,CLARK
737,genus,0.287825,0.0,0.0,0.0,CLARK
738,order,0.287825,0.0,0.0,0.0,CLARK
739,phylum,0.287825,0.07126207102476832,0.003350136196601312,0.00639856826739594,CLARK
740,species,0.287825,0.0,0.0,0.0,CLARK
741,superkingdom,0.287825,0.9816849784159674,0.044256290151285606,0.08469356503181252,CLARK
742,class,0.294798,0.1736941461693257,0.004223153899650648,0.008245357631539512,CLARK
743,family,0.294798,0.0,0.0,0.0,CLARK
744,genus,0.294798,0.0,0.0,0.0,CLARK
745,order,0.294798,0.054122089023775403,0.9999998837209437,0.10268559180419964,CLARK
746,phylum,0.294798,0.24984266677254457,0.006063382969673404,0.011838974322496549,CLARK
747,species,0.294798,0.0,0.0,0.0,CLARK
748,superkingdom,0.294798,0.993077400924623,0.02367378780249733,0.04624469132299799,CLARK
749,class,0.229824,0.4961401410447145,0.025719562871214473,0.048903040183334405,CLARK
750,family,0.229824,0.0,0.0,0.0,CLARK
751,genus,0.229824,0.0,0.0,0.0,CLARK
752,order,0.229824,0.4833729201800091,0.02507431422596542,0.04767458763007281,CLARK
753,phylum,0.229824,0.6184679316553802,0.03185892141080742,0.060595431849863324,CLARK
754,species,0.229824,0.0,0.0,0.0,CLARK
755,superkingdom,0.229824,0.9958432274470213,0.05032031565716167,0.09579891573532259,CLARK
756,class,0.00583496,0.9969142141566404,0.14544472287986482,0.253851285538548,CLARK
757,family,0.00583496,0.636597407285952,0.09802958784521341,0.16989446998495142,CLARK
758,genus,0.00583496,0.33439621442666506,0.05400691074921807,0.09299225663004772,CLARK
759,order,0.00583496,0.9968113546628149,0.14543189865156492,0.253828417621766,CLARK
760,phylum,0.00583496,0.9978399496010698,0.1455601236164871,0.25405706983965853,CLARK
761,species,0.00583496,0.33439621442666506,0.05400691074921807,0.09299225663004772,CLARK
762,superkingdom,0.00583496,0.9999999989714051,0.14582927083177144,0.2545370446359752,CLARK
763,class,0.113337,0.9721971059582601,0.1946212555137981,0.32431543081412934,CLARK
764,family,0.113337,0.9721971059582601,0.1946212555137981,0.32431543081412934,CLARK
765,genus,0.113337,0.9721971059582601,0.1946212555137981,0.32431543081412934,CLARK
766,order,0.113337,0.9721971059582601,0.1946212555137981,0.32431543081412934,CLARK
767,phylum,0.113337,0.9721971059582601,0.1946212555137981,0.32431543081412934,CLARK
768,species,0.113337,0.0,0.0,0.0,CLARK
769,superkingdom,0.113337,0.9832730553170035,0.19640304007880155,0.32740543106433195,CLARK
770,class,0.273138,0.017382412910200276,0.00025872827439522595,0.0005095785762573036,CLARK
771,family,0.273138,0.0,0.0,0.0,CLARK
772,genus,0.273138,0.0,0.0,0.0,CLARK
773,order,0.273138,0.0,0.0,0.0,CLARK
774,phylum,0.273138,0.017382412910200276,0.00025872827439522595,0.0005095785762573036,CLARK
775,species,0.273138,0.0,0.0,0.0,CLARK
776,superkingdom,0.273138,0.9887525461272746,0.014507321169210975,0.02859480028478616,CLARK
777,class,0.277311,0.39444444307484566,0.01749765106087247,0.033508028365793426,CLARK
778,family,0.277311,0.0,0.0,0.0,CLARK
779,genus,0.277311,0.0,0.0,0.0,CLARK
780,order,0.277311,0.07847222194974922,0.0035305328599611746,0.006756235876494502,CLARK
781,phylum,0.277311,0.8715277747516396,0.037859933324605945,0.07256667385370807,CLARK
782,species,0.277311,0.0,0.0,0.0,CLARK
783,superkingdom,0.277311,0.9979166632016782,0.043113664655028625,0.08265548071421933,CLARK
784,class,0.0,0.999892623061482,0.9778577856318845,0.9887474559191146,CLARK
785,family,0.0,0.999892623061482,0.9778577856318845,0.9887474559191146,CLARK
786,genus,0.0,0.999892623061482,0.9778577856318845,0.9887474559191146,CLARK
787,order,0.0,0.999892623061482,0.9778577856318845,0.9887474559191146,CLARK
788,phylum,0.0,0.9999079626022137,0.9778581177933336,0.9887551254854068,CLARK
789,species,0.0,0.999892623061482,0.9778577856318845,0.9887474559191146,CLARK
790,superkingdom,0.0,0.9999999998466046,0.9778601105527682,0.9888011404402272,CLARK
791,class,0.146058,0.0009322560582158856,9.960655409472474e-05,0.0001782553906735862,CLARK
792,family,0.146058,0.0,0.0,0.0,CLARK
793,genus,0.146058,0.0,0.0,0.0,CLARK
794,order,0.146058,0.0001553760097026476,1.6602470444846183e-05,2.835088639970562e-05,CLARK
795,phylum,0.146058,0.0009322560582158856,9.960655409472474e-05,0.0001782553906735862,CLARK
796,species,0.146058,0.0,0.0,0.0,CLARK
797,superkingdom,0.146058,0.9989123663783214,0.0964446444499783,0.17590405235810966,CLARK
798,class,0.133087,1.540927021458807e-05,0.0005643340825940515,2.949071432031919e-05,CLARK
799,family,0.133087,1.540927021458807e-05,0.0005643340825940515,2.949071432031919e-05,CLARK
800,genus,0.133087,0.0,0.0,0.0,CLARK
801,order,0.133087,1.540927021458807e-05,0.0005643340825940515,2.949071432031919e-05,CLARK
802,phylum,0.133087,0.9999845905756927,0.9734347342013268,0.9865260659815726,CLARK
803,species,0.133087,0.0,0.0,0.0,CLARK
804,superkingdom,0.133087,0.9999999998459073,0.9734351326783213,0.9865337692801255,CLARK
805,class,0.029087,0.000722267068716857,0.0017323075346551652,0.0010153384551310717,CLARK
806,family,0.029087,0.0001062157453995378,0.0002551280741631146,0.00014594894080369498,CLARK
807,genus,0.029087,0.0,0.0,0.0,CLARK
808,order,0.029087,0.0002761609380387983,0.0006630623275206252,0.0003858142146112863,CLARK
809,phylum,0.029087,0.9988316265881735,0.7058638082168582,0.8271682383550362,CLARK
810,species,0.029087,0.0,0.0,0.0,CLARK
811,superkingdom,0.029087,0.9999999997875685,0.7061064693617372,0.8277353650584157,CLARK
812,class,0.13479,0.042459736432898,0.015182328893707119,0.022363038673894324,CLARK
813,family,0.13479,0.00641964184794479,0.0023254390791413336,0.0034102451254600613,CLARK
814,genus,0.13479,0.0,0.0,0.0,CLARK
815,order,0.13479,0.029902015975953364,0.010740291259963532,0.01580015416975278,CLARK
816,phylum,0.13479,0.9838945821692225,0.2632078455788241,0.4153094259786459,CLARK
817,species,0.13479,0.0,0.0,0.0,CLARK
818,superkingdom,0.13479,0.9998873741412956,0.26634665862651363,0.42064034137755685,CLARK
819,class,0.0120064,0.9978533573157151,0.8942124166437408,0.9431893525427869,CLARK
820,family,0.0120064,0.9948346412767769,0.8939254658909981,0.9416794736564004,CLARK
821,genus,0.0120064,0.9947340174088123,0.8939158740533335,0.9416290700536694,CLARK
822,order,0.0120064,0.9977527334477505,0.8942028766335197,0.9431390926599468,CLARK
823,phylum,0.0120064,0.9981384582749482,0.8942394373318349,0.9433317295879827,CLARK
824,species,0.0120064,0.0,0.0,0.0,CLARK
825,superkingdom,0.0120064,0.9999999998322935,0.8944155277881987,0.9442604257572867,CLARK
826,class,0.277311,0.29999999433962277,0.0023983347407990924,0.004758469522662558,CLARK
827,family,0.277311,0.0,0.0,0.0,CLARK
828,genus,0.277311,0.0,0.0,0.0,CLARK
829,order,0.277311,0.19056603414026352,0.9999999009901088,0.3201240838980565,CLARK
830,phylum,0.277311,0.33584905026699907,0.002684158937995301,0.0053255962936508945,CLARK
831,species,0.277311,0.0,0.0,0.0,CLARK
832,superkingdom,0.277311,0.9849056417942332,0.00783090055238889,0.015538101228026178,CLARK
833,class,0.0490552,0.933048111936858,0.383182035296891,0.5432553859009345,CLARK
834,family,0.0490552,0.0,0.0,0.0,CLARK
835,genus,0.0490552,0.0,0.0,0.0,CLARK
836,order,0.0490552,0.0,0.0,0.0,CLARK
837,phylum,0.0490552,0.93432410082777,0.3835050910572723,0.5437963168365306,CLARK
838,species,0.0490552,0.0,0.0,0.0,CLARK
839,superkingdom,0.0490552,0.998761539818824,0.3993907013837694,0.5706005499909272,CLARK
0,class,0.0206378,0.9924806064704093,0.9451603642461951,0.9682376709691269,CONSULT-II (0.03)
1,family,0.0206378,0.9870989292609167,0.9422376091863706,0.9641417097477469,CONSULT-II (0.03)
2,genus,0.0206378,0.9873583189613482,0.940219206220934,0.9632073696074442,CONSULT-II (0.03)
3,order,0.0206378,0.992461513887881,0.9447516314743848,0.9680140738208806,CONSULT-II (0.03)
4,phylum,0.0206378,0.9936046602090192,0.9472405413357016,0.969863816178541,CONSULT-II (0.03)
5,species,0.0206378,0.7399652680388433,0.7010095343613741,0.7199558345479753,CONSULT-II (0.03)
6,superkingdom,0.0206378,0.9998269023415642,0.9532075130591083,0.9759558027000375,CONSULT-II (0.03)
7,class,0.0718104,0.9824570871599451,0.8311971014992393,0.9005145365950505,CONSULT-II (0.03)
8,family,0.0718104,0.9356324814639249,0.8003101853515999,0.8626919604150056,CONSULT-II (0.03)
9,genus,0.0718104,0.9380244477016345,0.7960085889863571,0.8611960617492277,CONSULT-II (0.03)
10,order,0.0718104,0.9515549473868572,0.8150005466537,0.8779949624370019,CONSULT-II (0.03)
11,phylum,0.0718104,0.9894432236590673,0.8383074034689891,0.9076216736421749,CONSULT-II (0.03)
12,species,0.0718104,0.0,0.0,0.0,CONSULT-II (0.03)
13,superkingdom,0.0718104,0.9991516135248415,0.8485567179260336,0.917712185295469,CONSULT-II (0.03)
14,class,0.0,0.9999999806201555,0.007739961299032511,0.015360876398153017,CONSULT-II (0.03)
15,family,0.0,0.9999999803149611,0.00761996189904751,0.015124524252039095,CONSULT-II (0.03)
16,genus,0.0,0.9999999675324687,0.004619976899422506,0.009197370185965966,CONSULT-II (0.03)
17,order,0.0,0.9999999803149611,0.00761996189904751,0.015124524252039095,CONSULT-II (0.03)
18,phylum,0.0,0.9999999998496331,0.9975550120753063,0.9987710096744437,CONSULT-II (0.03)
19,species,0.0,0.9999999657534259,0.004379978099452506,0.008721668264920091,CONSULT-II (0.03)
20,superkingdom,0.0,0.9999999998500007,0.9999999998500007,0.9999949998750005,CONSULT-II (0.03)
21,class,0.0,0.34523807468820983,0.0008714335079899284,0.001738428602797482,CONSULT-II (0.03)
22,family,0.0,0.35802466925773646,0.0008713549568271629,0.0017384303922278678,CONSULT-II (0.03)
23,genus,0.0,0.9999998275862366,0.0008699956498912512,0.0017384614609955572,CONSULT-II (0.03)
24,order,0.0,0.35802466925773646,0.0008713549568271629,0.0017384303922278678,CONSULT-II (0.03)
25,phylum,0.0,0.9999999998495901,0.997270013500342,0.9986281409562342,CONSULT-II (0.03)
26,species,0.0,0.9999998275862366,0.0008699956498912512,0.0017384614609955572,CONSULT-II (0.03)
27,superkingdom,0.0,0.9999999998500007,0.9999999998500007,0.9999949998750005,CONSULT-II (0.03)
28,class,0.185572,0.8974140749926631,0.43152377497811784,0.5828001593408563,CONSULT-II (0.03)
29,family,0.185572,0.14927179020870635,0.06985718179018577,0.09516980471012514,CONSULT-II (0.03)
30,genus,0.185572,0.1246090534295698,0.044781416984839895,0.06588139888944597,CONSULT-II (0.03)
31,order,0.185572,0.8975500376240478,0.4282567651937922,0.5798416114435881,CONSULT-II (0.03)
32,phylum,0.185572,0.9485723297212266,0.4622753201312675,0.6216099511320478,CONSULT-II (0.03)
33,species,0.185572,0.0,0.0,0.0,CONSULT-II (0.03)
34,superkingdom,0.185572,0.9983140725873421,0.488920915077025,0.6563769035392112,CONSULT-II (0.03)
35,class,0.0,0.9999999998472442,0.9819550900772563,0.9908903995525601,CONSULT-II (0.03)
36,family,0.0,0.999999999844624,0.9653951728793263,0.9823879433382574,CONSULT-II (0.03)
37,genus,0.0,0.9999999998446143,0.9653351731793338,0.9823568768269204,CONSULT-II (0.03)
38,order,0.0,0.999999999844624,0.9653951728793263,0.9823879433382574,CONSULT-II (0.03)
39,phylum,0.0,0.9999999998499917,0.9999400001500082,0.999964999124987,CONSULT-II (0.03)
40,species,0.0,0.9999999998375199,0.9231853839346025,0.9600536602514959,CONSULT-II (0.03)
41,superkingdom,0.0,0.9999999998500007,0.9999999998500007,0.9999949998750005,CONSULT-II (0.03)
42,class,0.0500108,0.9203138386585719,0.8846004778624441,0.9020988348475316,CONSULT-II (0.03)
43,family,0.0500108,0.9239703792310863,0.879057423053071,0.900949519211735,CONSULT-II (0.03)
44,genus,0.0500108,0.8989783948564519,0.8709241813992944,0.88472394980358,CONSULT-II (0.03)
45,order,0.0500108,0.9213689621644829,0.8814250921920834,0.900949518563851,CONSULT-II (0.03)
46,phylum,0.0500108,0.9892649469063391,0.9045123372204195,0.9449871764970561,CONSULT-II (0.03)
47,species,0.0500108,0.0,0.0,0.0,CONSULT-II (0.03)
48,superkingdom,0.0500108,0.9994930580040403,0.9172219219465121,0.956586837677999,CONSULT-II (0.03)
49,class,0.10982,0.6357773507594799,0.1337306008859825,0.22097700765773853,CONSULT-II (0.03)
50,family,0.10982,0.0,0.0,0.0,CONSULT-II (0.03)
51,genus,0.10982,0.0,0.0,0.0,CONSULT-II (0.03)
52,order,0.10982,0.47272099406705714,0.09042421438755194,0.15180690463759272,CONSULT-II (0.03)
53,phylum,0.10982,0.7882229959663951,0.1777676494345622,0.2901044629531375,CONSULT-II (0.03)
54,species,0.10982,0.0,0.0,0.0,CONSULT-II (0.03)
55,superkingdom,0.10982,0.9948839752756661,0.24533289274359327,0.3936017996262832,CONSULT-II (0.03)
56,class,0.0194801,0.9866245586295873,0.886846299675621,0.934073422859812,CONSULT-II (0.03)
57,family,0.0194801,0.9870551253950965,0.8862991455537398,0.9339626337690584,CONSULT-II (0.03)
58,genus,0.0194801,0.9689814023257155,0.8757575288939293,0.9200089443975455,CONSULT-II (0.03)
59,order,0.0194801,0.9867572039818321,0.886693076986978,0.9340478582073384,CONSULT-II (0.03)
60,phylum,0.0194801,0.9930006391975972,0.8908242893102256,0.9391365191412798,CONSULT-II (0.03)
61,species,0.0194801,0.9724305625239853,0.8728960756147846,0.9199739541195104,CONSULT-II (0.03)
62,superkingdom,0.0194801,0.9997486382907835,0.8950969211883969,0.9445278545055296,CONSULT-II (0.03)
63,class,0.00166259,0.9973218656651992,0.9801028693707359,0.9886323982337389,CONSULT-II (0.03)
64,family,0.00166259,0.9961423649450987,0.9797937211503736,0.9878954101158945,CONSULT-II (0.03)
65,genus,0.00166259,0.9951218760009968,0.9746345137943279,0.9847666513216419,CONSULT-II (0.03)
66,order,0.00166259,0.9973218656651992,0.9801028693707359,0.9886323982337389,CONSULT-II (0.03)
67,phylum,0.00166259,0.9982931251050348,0.9842235743393849,0.9912034255121593,CONSULT-II (0.03)
68,species,0.00166259,0.9917838912934482,0.9636674275444642,0.9775185241411748,CONSULT-II (0.03)
69,superkingdom,0.00166259,0.9998173458857472,0.9854624557819425,0.992583003430826,CONSULT-II (0.03)
70,class,0.0,0.9999999998494973,0.9966550165754188,0.9983197063370778,CONSULT-II (0.03)
71,family,0.0,0.9999999985990474,0.10706946463661639,0.1934268822468894,CONSULT-II (0.03)
72,genus,0.0,0.9999999985990474,0.10706946463661639,0.1934268822468894,CONSULT-II (0.03)
73,order,0.0,0.9999999998494927,0.9966250167254226,0.9983046558855431,CONSULT-II (0.03)
74,phylum,0.0,0.9999999998497302,0.9982000088502258,0.9990941936575121,CONSULT-II (0.03)
75,species,0.0,0.9999999985990474,0.10706946463661639,0.1934268822468894,CONSULT-II (0.03)
76,superkingdom,0.0,0.9999999998500007,0.9999999998500007,0.9999949998750005,CONSULT-II (0.03)
77,class,0.0,0.9999699824398195,0.9994149852247183,0.9996874068284967,CONSULT-II (0.03)
78,family,0.0,0.9999999998499084,0.9993850029250776,0.9996874068285846,CONSULT-II (0.03)
79,genus,0.0,0.9999999998499062,0.9993700030000795,0.9996799021952241,CONSULT-II (0.03)
80,order,0.0,0.9999999998499084,0.9993850029250776,0.9996874068285846,CONSULT-II (0.03)
81,phylum,0.0,0.9999699828903374,0.9994299855997254,0.9996949113492575,CONSULT-II (0.03)
82,species,0.0,0.9999999998499062,0.9993700030000795,0.9996799021952241,CONSULT-II (0.03)
83,superkingdom,0.0,0.9999700000000045,0.9999999998499962,0.9999799997250006,CONSULT-II (0.03)
84,class,0.0,0.9999999998498655,0.9991000043501131,0.9995447995368743,CONSULT-II (0.03)
85,family,0.0,0.9999999998494157,0.9961150192754863,0.998048728994121,CONSULT-II (0.03)
86,genus,0.0,0.9999999998492977,0.9953350231755839,0.997657058343411,CONSULT-II (0.03)
87,order,0.0,0.9999999998495154,0.9967750159754039,0.9983799036208344,CONSULT-II (0.03)
88,phylum,0.0,0.9999999998499287,0.9995200022500607,0.9997549434620375,CONSULT-II (0.03)
89,species,0.0,0.9999999998492499,0.9950200247506232,0.9974987968416034,CONSULT-II (0.03)
90,superkingdom,0.0,0.9999999998500007,0.9999999998500007,0.9999949998750005,CONSULT-II (0.03)
91,class,0.0321309,0.9888829447676479,0.8962304171242946,0.9402747766986844,CONSULT-II (0.03)
92,family,0.0321309,0.9891800590348713,0.8959406239176096,0.9402495087189671,CONSULT-II (0.03)
93,genus,0.0321309,0.9892503723876479,0.8948277166384206,0.9396680092223634,CONSULT-II (0.03)
94,order,0.0321309,0.9888829447676479,0.8962304171242946,0.9402747766986844,CONSULT-II (0.03)
95,phylum,0.0321309,0.9860077105513813,0.901390049236401,0.941797059117012,CONSULT-II (0.03)
96,species,0.0321309,0.9895946782075375,0.8942252368206666,0.9394909045845126,CONSULT-II (0.03)
97,superkingdom,0.0321309,0.9997548296885105,0.9177068953793274,0.9569704615711835,CONSULT-II (0.03)
98,class,0.0351863,0.9927030832030573,0.883177076123137,0.9347376786673001,CONSULT-II (0.03)
99,family,0.0351863,0.9840269307689354,0.87154874714825,0.9243738501306532,CONSULT-II (0.03)
100,genus,0.0351863,0.962551593246789,0.841742444062748,0.8980975643597112,CONSULT-II (0.03)
101,order,0.0351863,0.9829970487641553,0.8723582433655585,0.9243738495389239,CONSULT-II (0.03)
102,phylum,0.0351863,0.9929192145083395,0.8847680718373457,0.9357240118512504,CONSULT-II (0.03)
103,species,0.0351863,0.9360563430888341,0.796697561003907,0.8607679369816745,CONSULT-II (0.03)
104,superkingdom,0.0351863,0.9999324276978288,0.887928835952788,0.9406031583321922,CONSULT-II (0.03)
105,class,0.0,0.9999849676808392,0.9978549784001057,0.9989138376312929,CONSULT-II (0.03)
106,family,0.0,0.9999999998495132,0.9967600160504057,0.9983723793560465,CONSULT-II (0.03)
107,genus,0.0,0.999999999849093,0.9939850299257526,0.9969784427075431,CONSULT-II (0.03)
108,order,0.0,0.9999849658728749,0.9977349772001117,0.9988537045111265,CONSULT-II (0.03)
109,phylum,0.0,0.9999999998498408,0.9989350051751338,0.9994622188344334,CONSULT-II (0.03)
110,species,0.0,0.9999999998490816,0.993910030300762,0.9969407148952408,CONSULT-II (0.03)
111,superkingdom,0.0,0.9999999998500007,0.9999999998500007,0.9999949998750005,CONSULT-II (0.03)
112,class,0.0,0.9999249236475134,0.9989799284451442,0.9994472026961616,CONSULT-II (0.03)
113,family,0.0,0.9999999998498362,0.9989050053251376,0.9994472026965445,CONSULT-II (0.03)
114,genus,0.0,0.9999999998498362,0.9989050053251376,0.9994472026965445,CONSULT-II (0.03)
115,order,0.0,0.9999999998498362,0.9989050053251376,0.9994472026965445,CONSULT-II (0.03)
116,phylum,0.0,0.999909920580124,0.9991149246187253,0.9995072645435058,CONSULT-II (0.03)
117,species,0.0,0.999999999849825,0.9988300057001469,0.9994096603798202,CONSULT-II (0.03)
118,superkingdom,0.0,0.9999999998500007,0.9999999998500007,0.9999949998750005,CONSULT-II (0.03)
119,class,0.0,0.9999999998500007,0.9999999998500007,0.9999949998750005,CONSULT-II (0.03)
120,family,0.0,0.9999999998500007,0.9999999998500007,0.9999949998750005,CONSULT-II (0.03)
121,genus,0.0,0.9999999998500007,0.9999999998500007,0.9999949998750005,CONSULT-II (0.03)
122,order,0.0,0.9999999998500007,0.9999999998500007,0.9999949998750005,CONSULT-II (0.03)
123,phylum,0.0,0.9999999998500007,0.9999999998500007,0.9999949998750005,CONSULT-II (0.03)
124,species,0.0,0.999999999847742,0.985165074026855,0.9925221073364016,CONSULT-II (0.03)
125,superkingdom,0.0,0.9999999998500007,0.9999999998500007,0.9999949998750005,CONSULT-II (0.03)
126,class,0.159048,0.5659083823798128,0.1868665214311913,0.2809549722070882,CONSULT-II (0.03)
127,family,0.159048,0.35378048758915825,0.10347964113797647,0.16012013729936883,CONSULT-II (0.03)
128,genus,0.159048,0.269642856970891,0.076573394896935,0.11927153909664884,CONSULT-II (0.03)
129,order,0.159048,0.34641384031484085,0.10943211840648735,0.16631920529157282,CONSULT-II (0.03)
130,phylum,0.159048,0.6457927448530509,0.2358421845749111,0.3455022915576499,CONSULT-II (0.03)
131,species,0.159048,0.0,0.0,0.0,CONSULT-II (0.03)
132,superkingdom,0.159048,0.9903227003423074,0.4006655924223853,0.5705085814783374,CONSULT-II (0.03)
133,class,0.0,0.9999999998498836,0.9992200037500982,0.9996048496679415,CONSULT-II (0.03)
134,family,0.0,0.9999999998491158,0.9941350291757338,0.9970538898185086,CONSULT-II (0.03)
