(0.16, 0.22)	phylum	TN	91892
(0.16, 0.22)	superkingdom	TP	962026
(0.16, 0.22)	superkingdom	FN	230640
(0.16, 0.22)	superkingdom	FP	7340
(0.0, 0.001)	species	FN	933338
(0.0, 0.001)	genus	FN	729177
(0.0, 0.001)	genus	FP	7258
(0.0, 0.001)	genus	TP	196903
(0.0, 0.001)	family	FN	720084
(0.0, 0.001)	family	TP	200025
(0.0, 0.001)	family	FP	13229
(0.0, 0.001)	order	FN	571652
(0.0, 0.001)	order	TP	282079
(0.0, 0.001)	order	FP	79607
(0.0, 0.001)	class	FN	546356
(0.0, 0.001)	class	TP	303116
(0.0, 0.001)	class	FP	83866
(0.0, 0.001)	phylum	FN	470039
(0.0, 0.001)	phylum	TP	382634
(0.0, 0.001)	phylum	FP	80665
(0.0, 0.001)	superkingdom	TP	917307
(0.0, 0.001)	superkingdom	FN	15447
(0.0, 0.001)	superkingdom	FP	584
(0.02, 0.06)	species	TN	400002
(0.02, 0.06)	species	FN	400002
(0.02, 0.06)	genus	FN	555015
(0.02, 0.06)	genus	TP	39231
(0.02, 0.06)	genus	FP	9658
(0.02, 0.06)	genus	TN	196100
(0.02, 0.06)	family	FN	512938
(0.02, 0.06)	family	TP	153770
(0.02, 0.06)	family	FP	72254
(0.02, 0.06)	family	TN	61042
(0.02, 0.06)	order	FN	503083
(0.02, 0.06)	order	TP	157840
(0.02, 0.06)	order	FP	79731
(0.02, 0.06)	order	TN	59350
(0.02, 0.06)	class	FN	455868
(0.02, 0.06)	class	TP	201206
(0.02, 0.06)	class	FP	142930
(0.02, 0.06)	phylum	FN	329830
(0.02, 0.06)	phylum	TP	320773
(0.02, 0.06)	phylum	FP	149401
(0.02, 0.06)	superkingdom	TP	766900
(0.02, 0.06)	superkingdom	FN	27697
(0.02, 0.06)	superkingdom	FP	5407
(0.001, 0.02)	species	FN	466669
(0.001, 0.02)	species	TN	266668
(0.001, 0.02)	genus	FN	729513
(0.001, 0.02)	genus	FP	2535
(0.001, 0.02)	genus	TP	1289
(0.001, 0.02)	family	FN	727929
(0.001, 0.02)	family	FP	3507
(0.001, 0.02)	family	TP	1901
(0.001, 0.02)	order	FN	599088
(0.001, 0.02)	order	FP	4025
(0.001, 0.02)	order	TP	130224
(0.001, 0.02)	class	FN	525608
(0.001, 0.02)	class	FP	5016
(0.001, 0.02)	class	TP	202713
(0.001, 0.02)	phylum	FN	460556
(0.001, 0.02)	phylum	FP	5958
(0.001, 0.02)	phylum	TP	266823
(0.001, 0.02)	superkingdom	TP	727535
(0.001, 0.02)	superkingdom	FN	5579
(0.001, 0.02)	superkingdom	FP	223
(0.12, 0.16)	species	TN	800004
(0.12, 0.16)	genus	FN	507425
(0.12, 0.16)	genus	FP	36396
(0.12, 0.16)	genus	TP	12
(0.12, 0.16)	genus	TN	256171
(0.12, 0.16)	family	FN	732184
(0.12, 0.16)	family	FP	60108
(0.12, 0.16)	family	TP	7712
(0.12, 0.16)	order	FN	672623
(0.12, 0.16)	order	FP	69706
(0.12, 0.16)	order	TP	57675
(0.12, 0.16)	class	FN	628216
(0.12, 0.16)	class	FP	93805
(0.12, 0.16)	class	TP	77983
(0.12, 0.16)	phylum	FN	454105
(0.12, 0.16)	phylum	FP	92985
(0.12, 0.16)	phylum	TP	252914
(0.12, 0.16)	superkingdom	TP	704409
(0.12, 0.16)	superkingdom	FN	92729
(0.12, 0.16)	superkingdom	FP	2866
