(0.001, 0.02)	family	TN	2564
(0.001, 0.02)	order	TP	712392
(0.001, 0.02)	order	FN	93633
(0.001, 0.02)	order	FP	124749
(0.001, 0.02)	order	TN	2564
(0.001, 0.02)	class	TP	712404
(0.001, 0.02)	class	FN	96197
(0.001, 0.02)	class	FP	124737
(0.001, 0.02)	phylum	TP	776538
(0.001, 0.02)	phylum	FN	96197
(0.001, 0.02)	phylum	FP	60603
(0.001, 0.02)	superkingdom	TP	837107
(0.001, 0.02)	superkingdom	FN	96197
(0.001, 0.02)	superkingdom	FP	34
(0.22, 0.35)	species	TN	1618926
(0.22, 0.35)	species	FP	47749
(0.22, 0.35)	genus	TN	1379036
(0.22, 0.35)	genus	FP	44167
(0.22, 0.35)	genus	FN	239890
(0.22, 0.35)	genus	TP	3582
(0.22, 0.35)	family	TN	1248110
(0.22, 0.35)	family	FP	21153
(0.22, 0.35)	family	FN	370816
(0.22, 0.35)	family	TP	26596
(0.22, 0.35)	order	TN	926967
(0.22, 0.35)	order	FP	10608
(0.22, 0.35)	order	FN	691959
(0.22, 0.35)	order	TP	37141
(0.22, 0.35)	class	TN	860770
(0.22, 0.35)	class	FP	9234
(0.22, 0.35)	class	FN	758156
(0.22, 0.35)	class	TP	38515
(0.22, 0.35)	phylum	FN	1154106
(0.22, 0.35)	phylum	TP	41985
(0.22, 0.35)	phylum	FP	5764
(0.22, 0.35)	phylum	TN	464820
(0.22, 0.35)	superkingdom	FN	1618926
(0.22, 0.35)	superkingdom	TP	43959
(0.22, 0.35)	superkingdom	FP	3790
(0.16, 0.22)	species	TN	793897
(0.16, 0.22)	species	FP	139441
(0.16, 0.22)	genus	FN	706828
(0.16, 0.22)	genus	TP	74520
(0.16, 0.22)	genus	FP	64921
(0.16, 0.22)	genus	TN	87069
(0.16, 0.22)	family	FN	706828
(0.16, 0.22)	family	TP	88289
(0.16, 0.22)	family	FP	51152
(0.16, 0.22)	family	TN	87069
(0.16, 0.22)	order	FN	706828
(0.16, 0.22)	order	TP	88331
(0.16, 0.22)	order	FP	51110
(0.16, 0.22)	order	TN	87069
(0.16, 0.22)	class	FN	706828
(0.16, 0.22)	class	TP	88533
(0.16, 0.22)	class	FP	50908
(0.16, 0.22)	class	TN	87069
(0.16, 0.22)	phylum	FN	793897
(0.16, 0.22)	phylum	TP	131715
(0.16, 0.22)	phylum	FP	7726
(0.16, 0.22)	superkingdom	FN	793897
(0.16, 0.22)	superkingdom	TP	137869
(0.16, 0.22)	superkingdom	FP	1572
