(0.22, 0.35)	order	FP	67910
(0.22, 0.35)	order	FN	1469055
(0.22, 0.35)	order	TP	17015
(0.22, 0.35)	class	TN	782462
(0.22, 0.35)	class	FP	48250
(0.22, 0.35)	class	FN	1665959
(0.22, 0.35)	class	TP	36675
(0.22, 0.35)	phylum	FN	2253889
(0.22, 0.35)	phylum	FP	31727
(0.22, 0.35)	phylum	TP	53198
(0.22, 0.35)	phylum	TN	194532
(0.22, 0.35)	superkingdom	FN	2448421
(0.22, 0.35)	superkingdom	TP	84442
(0.22, 0.35)	superkingdom	FP	483
(0.12, 0.16)	species	FP	201797
(0.12, 0.16)	species	TN	598207
(0.12, 0.16)	genus	FP	144378
(0.12, 0.16)	genus	FN	435640
(0.12, 0.16)	genus	TP	57419
(0.12, 0.16)	genus	TN	162567
(0.12, 0.16)	family	TP	67180
(0.12, 0.16)	family	FN	598207
(0.12, 0.16)	family	FP	134617
(0.12, 0.16)	order	TP	94261
(0.12, 0.16)	order	FN	598207
(0.12, 0.16)	order	FP	107536
(0.12, 0.16)	class	TP	101358
(0.12, 0.16)	class	FN	598207
(0.12, 0.16)	class	FP	100439
(0.12, 0.16)	phylum	TP	189880
(0.12, 0.16)	phylum	FN	598207
(0.12, 0.16)	phylum	FP	11917
(0.12, 0.16)	superkingdom	TP	201725
(0.12, 0.16)	superkingdom	FN	598207
(0.12, 0.16)	superkingdom	FP	72
(0.001, 0.02)	species	TN	14184
(0.001, 0.02)	species	FP	260924
(0.001, 0.02)	species	TP	379412
(0.001, 0.02)	species	FN	78817
(0.001, 0.02)	genus	FN	93001
(0.001, 0.02)	genus	TP	563913
(0.001, 0.02)	genus	FP	76423
(0.001, 0.02)	family	FN	93001
(0.001, 0.02)	family	TP	633932
(0.001, 0.02)	family	FP	6404
(0.001, 0.02)	order	FN	93001
(0.001, 0.02)	order	TP	638231
(0.001, 0.02)	order	FP	2105
(0.001, 0.02)	class	FN	93001
(0.001, 0.02)	class	TP	639495
(0.001, 0.02)	class	FP	841
(0.001, 0.02)	phylum	FN	93001
(0.001, 0.02)	phylum	TP	639692
(0.001, 0.02)	phylum	FP	644
(0.001, 0.02)	superkingdom	FN	93001
(0.001, 0.02)	superkingdom	TP	640332
(0.001, 0.02)	superkingdom	FP	4
